0.237903226,0.238693467,0.225967541,0.252964427,0.218377088,0.241469816,0.221311475,0.248611111,0.303178484,0.255319149,0.431451613,0.340878828,0.217439294,0.218390805,0.24535316,0.153354633,0.220194647,0.130108424,0.202702703,0.211604096,0.302419355,0.146898803,0.22833843,0.16025641,0.327849589,0.30418251,0.303030303,0.321568627,0.1272,0.277372263,0.210526316,0.16373728,0.097978227,0.105685131,0.163768116,0.322711179,0.923460145,0.759890859,0.693905192,0.638408304,0.620008587,0.758340462,0.667696381,0.682947729,0.69995732,0.702099738,0.715909091,0.725428314,0.71234676,0.747434181,0.756439223,0.789569161,0.743555556,0.74501992,0.739536955,0.703264095,0.806229959,0.711044521,0.807427785,0.67896679,0.561144439,0.513145966,0.502478594,0.533862681,0.39675174,0.388066605,0.40917603,0.379263302,0.411286466,0.388201713,0.384478936,0.376106195,0.373362445,0.429571304,0.338474026,0.323076923,0.294069193,0.328046745,0.311129848,0.316487158,0.325333333,0.312977099,0.345472441,0.374881964,0.333705357,0.319402985,0.337443946,0.192497532,0.051181102,0.192810458,0.212713936,0.372005044,0.305660377,0.257913247,0.25,0.272334294
0.258064516,0.309045226,0.297128589,0.285902503,0.257756563,0.303149606,0.330601093,0.333333333,0.314180929,0.260918253,0.349462366,0.364846871,0.331125828,0.379310345,0.446096654,0.392971246,0.362530414,0.267723103,0.302927928,0.33447099,0.39516129,0.368879217,0.353720693,0.433333333,0.384253819,0.376425856,0.28,0.34379085,0.1888,0.26903024,0.315789474,0.206290472,0.152410575,0.168367347,0.223913043,0.404653515,0.360960145,0.396998636,0.413544018,0.40700692,0.370974667,0.370829769,0.390556046,0.511568123,0.735808792,0.501312336,0.524038462,0.501803427,0.580998249,0.677376171,0.582919114,0.599092971,0.552,0.527224436,0.594390027,0.680373039,0.532753092,0.491866438,0.505272811,0.377203772,0.379326257,0.391659112,0.40919333,0.376459598,0.395359629,0.40240518,0.400280899,0.382901319,0.398852224,0.439581351,0.360088692,0.306415929,0.22852984,0.293963255,0.286525974,0.28974359,0.313014827,0.287979967,0.228499157,0.304059652,0.312,0.246819338,0.285433071,0.29272899,0.348214286,0.208955224,0.30044843,0.290227048,0.312335958,0.238562092,0.282396088,0.398486759,0.32327044,0.314185229,0.321428571,0.354466859
0.024193548,0.027638191,0.048689139,0.079051383,0.128878282,0.080052493,0.06420765,0.065277778,0.028117359,0.092945129,0.02688172,0.055925433,0.036423841,0.047413793,0.089219331,0.079872204,0.054744526,0.020016681,0.027027027,0.051194539,0.060483871,0.052230686,0.097859327,0.021794872,0.048178613,0.178707224,0.055757576,0.104575163,0.0216,0.027111575,0.167973124,0.005550416,0.049766719,0,0.006521739,0.291350531,0.222826087,0.311959982,0.261851016,0.239619377,0.253756977,0.21043627,0.248896734,0.207369323,0.212121212,0.243657043,0.236888112,0.260144274,0.209281961,0.232039268,0.234071396,0.248979592,0.238222222,0.216467463,0.227070347,0.224247563,0.231791113,0.227311644,0.2521779,0.209102091,0.24780803,0.231640979,0.264984227,0.240541803,0.262180974,0.273358002,0.25,0.251023192,0.253945481,0.249762131,0.229711752,0.174225664,0.023289665,0.073490814,0.074675325,0.056410256,0.060955519,0.032554257,0.053962901,0.043082022,0.058666667,0.094147583,0.05019685,0.079320113,0.052455357,0.022885572,0.102017937,0.11846002,0.145669291,0.052287582,0.053789731,0.018915511,0.056603774,0.028135991,0.080357143,0.11815562
0.326612903,0.381909548,0.374531835,0.320158103,0.304295943,0.362204724,0.301912568,0.331944444,0.281173594,0.278835386,0.375,0.2689747,0.268211921,0.313218391,0.267657993,0.313099042,0.262773723,0.175145955,0.273648649,0.235494881,0.372311828,0.274211099,0.338430173,0.429487179,0.412455934,0.4626109,0.48,0.351633987,0.1872,0.311783107,0.334826428,0.203515264,0.866251944,0.837463557,0.760869565,0.72635306,0.65625,0.65893588,0.720541761,0.746972318,0.707599828,0.75320787,0.732568402,0.780205656,0.752880922,0.820209974,0.769230769,0.876916141,0.799912434,0.875948237,0.882060551,0.8861678,0.881333333,0.850818946,0.85618878,0.902077151,0.960604672,0.872859589,0.953232462,0.910209102,0.987078911,0.930643699,1,0.953759925,0.754524362,0.672987974,0.677434457,0.713506139,0.56336681,0.579448145,0.531707317,0.530973451,0.524017467,0.54855643,0.581168831,0.525641026,0.513179572,0.506677796,0.475548061,0.48053024,0.485333333,0.488549618,0.528543307,0.471199245,0.545758929,0.331343284,0.299327354,0.393879566,0.437007874,0.438997821,0.405867971,0.416141236,0.475471698,0.412661196,0.523809524,0.451008646
0.439516129,0.448492462,0.473158552,0.529644269,0.454653938,0.434383202,0.601092896,0.615277778,0.498777506,0.456886898,0.52688172,0.695073236,0.698675497,0.551724138,0.508054523,0.350372737,0.49026764,0.326939116,0.459459459,0.473265074,0.610215054,0.523394995,0.501529052,0.544871795,0.490011751,0.477820025,0.503030303,0.51372549,0.3048,0.361835245,0.376259798,0.35800185,0.186625194,0.32361516,0.33115942,0.479514416,0.445199275,0.457935425,0.485327314,0.448529412,0.480893087,0.441830624,0.554721977,0.568551842,0.539052497,0.553368329,0.527097902,0.582055906,0.520577933,0.534136546,0.557162223,0.490249433,0.528888889,0.511288181,0.542297418,0.527766003,0.557947778,0.563356164,0.442916094,0.382533825,0.431010614,0.386672711,0.402433529,0.392340028,0.430162413,0.382516189,0.381086142,0.378808549,0.416068867,0.395337774,0.344567627,0.30199115,0.270014556,0.28783902,0.294642857,0.261538462,0.294069193,0.295492487,0.274030354,0.256006628,0.284444444,0.27480916,0.320866142,0.337110482,0.415178571,0.292537313,0.337443946,0.313919052,0.5,0.405228758,0.365525672,0.332912989,0.313207547,0.324736225,0.370535714,0.308357349
0.829301075,0.459798995,0.505617978,0.574440053,0.330548926,0.69816273,0.806010929,0.325,0.520782396,0.51287794,0.717741935,0.652463382,0.592715232,0.715517241,0.578686493,0.781682641,0.525547445,0.389491243,0.577702703,0.480091013,0.295698925,0.443960827,0.561671764,0.434615385,0.373678026,0.500633714,0.75030303,0.700653595,0.6472,0.612095933,0.940649496,1,0.350440643,0.59548105,0.658695652,0.732422863,0.681612319,0.815825375,0.881715576,0.78849481,0.586517819,0.48289136,0.597528685,0.537275064,0.514297909,0.544619423,0.52534965,0.559963931,0.541593695,0.54529228,0.557162223,0.512018141,0.623555556,0.538733953,0.556990205,0.572700297,0.650939075,0.471318493,0.62173315,0.479704797,0.613751731,0.555303717,0.582244254,0.685193835,0.634802784,0.585568918,0.563202247,0.629831742,0.401721664,0.3867745,0.305543237,0.326327434,0.272925764,0.291338583,0.241071429,0.283760684,0.266886326,0.231218698,0.493254637,0.193869097,0.144,0.247667515,0.350393701,0.346553352,0.301339286,0.327363184,0.585201794,0.228035538,0.170603675,0.395424837,0.322738386,0.313997478,0.411320755,0.376318875,0.397321429,0.44092219
0.454301075,0.468592965,0.439450687,0.53886693,0.527446301,0.422572178,0.454918033,0.504166667,0.447432763,0.382978723,0.504032258,0.500665779,0.376379691,0.63362069,0.486988848,0.361022364,0.47810219,0.34028357,0.445945946,0.412969283,0.461021505,0.428726877,0.414882773,0.846153846,0.821386604,0.458808619,0.637575758,0.576470588,0.3288,0.362877998,0.436730123,0.363552266,0.205806117,0.240524781,0.461594203,0.5928174,0.40307971,0.460663938,0.455530474,0.432093426,0.501073422,0.541916168,0.505736981,0.54798629,0.61715749,0.605861767,0.645104895,0.634806132,0.635726795,0.870593485,0.647989155,0.628571429,0.618222222,0.598494909,0.610418522,0.583721916,0.63994503,0.588184932,0.634571298,0.579335793,0.607752653,0.587488667,0.672825597,0.676319477,0.582366589,0.580943571,0.668539326,0.5684402,0.573409852,0.545195052,0.520177384,0.529314159,0.497816594,0.445319335,0.379058442,0.530769231,0.599670511,0.375626043,0.428330523,0.361226181,0.389333333,0.392705683,0.409448819,0.396600567,0.518973214,0.593034826,0.40470852,0.404738401,0.465879265,0.468409586,0.541564792,0.393442623,0.466666667,0.446658851,0.604166667,0.658501441
0.266129032,0.290201005,0.327091136,0.313570487,0.258949881,0.287401575,0.318306011,0.306944444,0.273838631,0.275475924,0.338709677,0.323568575,0.251655629,0.408045977,0.327137546,0.276890309,0.423357664,0.176814012,0.292792793,0.30261661,0.310483871,0.512513602,0.318042813,0.430769231,0.32079906,0.340937896,0.346666667,0.325490196,0.2304,0.256517205,0.301231803,0.280296022,0.148263349,0.240524781,0.265217391,0.410723318,0.40307971,0.439290587,0.500225734,0.546280277,0.654358094,0.520958084,0.663724625,0.658526135,0.603072983,0.641732283,0.618881119,0.628043282,0.609894921,0.64301651,0.620876638,0.591836735,0.590222222,0.653386454,0.645146928,0.629927936,0.638570774,0.587756849,0.52957359,0.371053711,0.431933549,0.368993654,0.334835511,0.350303596,0.411136891,0.368640148,0.367977528,0.346521146,0.361549498,0.343958135,0.292239468,0.281526549,0.171761281,0.198600175,0.194805195,0.235897436,0.2092257,0.202838063,0.240303541,0.276719138,0.264,0.208651399,0.341535433,0.243626062,0.420758929,0.312437811,0.3632287,0.346495558,0.406824147,0.321350763,0.350855746,0.390920555,0.411320755,0.376318875,0.470238095,0.494236311
0.044354839,0.048994975,0.031210986,0.040843215,0.047732697,0.070866142,0.053278689,0.048611111,0.083129584,0.033594625,0.143817204,0.043941411,0.058498896,0.188218391,0.04708798,0.056443024,0.055961071,0.030025021,0.042792793,0.061433447,0.081989247,0.07616975,0.038735984,0.215384615,0.150411281,0.155893536,0.164848485,0.047058824,0.0504,0.040667362,0.055991041,0.056429232,0.020217729,0.065597668,0.086956522,0.257460799,0.25951087,0.315143247,0.336343115,0.305795848,0.345212538,0.884088965,0.694174757,0.685518423,0.609475032,0.653105862,0.597465035,0.683047791,0.623029772,0.751004016,0.652056033,0.719727891,0.681333333,0.678176184,0.696794301,0.624417126,0.781951443,0.608732877,0.810637322,0.595325953,0.743424089,0.320036265,0.401532222,0.397477814,0.377726218,0.396854764,0.38670412,0.396998636,0.394548063,0.379162702,0.368070953,0.315265487,0.244541485,0.24671916,0.238636364,0.302564103,0.244645799,0.257929883,0.21079258,0.270919635,0.233777778,0.218829517,0.338582677,0.220963173,0.300223214,0.181094527,0.262331839,0.203356367,0.225721785,0.210239651,0.260391198,0.213114754,0.226415094,0.106682298,0.098214286,0.109510086
0.120967742,0.129396985,0.106117353,0.127799736,0.105011933,0.090551181,0.133879781,0.123611111,0.121026895,0.103023516,0.120967742,0.119840213,0.142384106,0.132183908,0.249070632,0.107561235,0.169099757,0.112593828,0.152027027,0.225255973,0.274193548,0.193688792,0.19775739,0.256410256,0.250293772,0.19391635,0.11030303,0.17124183,0.276,0.40354536,0.406494961,0.316373728,0.205806117,0.247084548,0.268115942,0.41375822,0.368206522,0.36834925,0.345823928,0.364186851,0.357234865,0.327202737,0.36407767,0.330762639,0.342723005,0.352580927,0.347027972,0.362939585,0.355078809,0.489067381,0.441934026,0.399092971,0.444,0.378486056,0.412288513,0.396778296,0.380210719,0.350599315,0.353966071,0.336613366,0.37517305,0.36038078,0.358269491,0.351704811,0.368909513,0.349213691,0.497191011,0.381991814,0.278335725,0.272597526,0.243015521,0.209070796,0.089519651,0.117235346,0.084415584,0.084615385,0.096375618,0.100166945,0.096121417,0.097763049,0.156444444,0.12807464,0.153543307,0.101983003,0.129464286,0.088557214,0.107623318,0.09970385,0.087926509,0.107843137,0.08801956,0.102143758,0.132075472,0.096131301,0.116071429,0.135446686
